Subject,Block,TrialType,GoTrialResponse,GoTrialCorrectResponse,StopTrialResponse,StopSignalDelay,GoRT,StopFailureRT,StopTrialCorrectResponse,response,CorrectChoiceResponse
18,3,stop,,,,50.0,,0.0,M,,m
18,3,go,z,Z,,,363.0,,,z,z
18,3,go,m,M,,,403.0,,,m,m
18,3,go,z,Z,,,331.0,,,z,z
18,3,go,z,Z,,,403.0,,,z,z
18,3,go,m,M,,,410.0,,,m,m
18,3,go,z,M,,,370.0,,,z,m
18,3,go,m,M,,,458.0,,,m,m
18,3,go,m,M,,,482.0,,,m,m
18,3,go,m,M,,,330.0,,,m,m
18,3,stop,,,z,200.0,,337.0,Z,z,z
18,3,go,z,Z,,,413.0,,,z,z
18,3,go,z,Z,,,357.0,,,z,z
18,3,stop,,,z,500.0,,477.0,Z,z,z
18,3,go,z,M,,,421.0,,,z,m
18,3,go,m,M,,,621.0,,,m,m
18,3,go,z,Z,,,484.0,,,z,z
18,3,go,z,Z,,,651.0,,,z,z
18,3,go,z,Z,,,483.0,,,z,z
18,3,go,z,Z,,,475.0,,,z,z
18,3,go,z,Z,,,387.0,,,z,z
18,3,go,m,M,,,506.0,,,m,m
18,3,go,m,M,,,514.0,,,m,m
18,3,go,z,Z,,,618.0,,,z,z
18,3,go,z,Z,,,434.0,,,z,z
18,3,stop,,,,200.0,,0.0,M,,m
18,3,go,m,M,,,561.0,,,m,m
18,3,stop,,,m,500.0,,361.0,M,m,m
18,3,stop,,,,150.0,,0.0,M,,m
18,3,go,m,M,,,425.0,,,m,m
18,3,go,m,M,,,401.0,,,m,m
18,3,go,m,M,,,520.0,,,m,m
18,3,go,z,Z,,,832.0,,,z,z
18,3,go,m,M,,,520.0,,,m,m
18,3,go,m,M,,,576.0,,,m,m
18,3,go,z,Z,,,440.0,,,z,z
18,3,go,z,Z,,,463.0,,,z,z
18,3,go,m,M,,,583.0,,,m,m
18,3,go,m,M,,,495.0,,,m,m
18,3,go,m,M,,,343.0,,,m,m
18,3,go,z,Z,,,431.0,,,z,z
18,3,stop,,,z,250.0,,646.0,Z,z,z
18,3,go,m,M,,,541.0,,,m,m
18,3,go,m,M,,,613.0,,,m,m
18,3,go,z,Z,,,477.0,,,z,z
18,3,go,m,M,,,485.0,,,m,m
18,3,go,z,Z,,,444.0,,,z,z
18,3,go,m,M,,,404.0,,,m,m
18,3,stop,,,,150.0,,0.0,Z,,z
18,3,go,m,M,,,516.0,,,m,m
18,3,go,z,Z,,,364.0,,,z,z
18,3,go,z,Z,,,500.0,,,z,z
18,3,stop,,,,150.0,,0.0,M,,m
18,3,go,m,M,,,611.0,,,m,m
18,3,go,m,M,,,379.0,,,m,m
18,3,go,m,M,,,307.0,,,m,m
18,3,go,z,Z,,,347.0,,,z,z
18,3,go,z,Z,,,322.0,,,z,z
18,3,go,z,Z,,,506.0,,,z,z
18,3,go,z,Z,,,418.0,,,z,z
18,3,stop,,,z,300.0,,378.0,M,z,m
18,3,go,z,Z,,,466.0,,,z,z
18,3,go,m,M,,,549.0,,,m,m
18,3,go,z,Z,,,541.0,,,z,z
18,3,go,z,Z,,,485.0,,,z,z
18,3,go,z,Z,,,572.0,,,z,z
18,3,stop,,,,350.0,,0.0,Z,,z
18,3,stop,,,z,450.0,,459.0,Z,z,z
18,3,go,m,M,,,531.0,,,m,m
18,3,go,m,M,,,379.0,,,m,m
18,3,go,z,Z,,,514.0,,,z,z
18,3,go,z,Z,,,554.0,,,z,z
18,3,go,z,Z,,,434.0,,,z,z
18,3,go,z,Z,,,362.0,,,z,z
18,3,stop,,,,50.0,,0.0,M,,m
18,3,go,m,M,,,457.0,,,m,m
18,3,go,z,Z,,,593.0,,,z,z
18,3,go,z,Z,,,361.0,,,z,z
18,3,go,z,M,,,593.0,,,z,m
18,3,go,m,M,,,457.0,,,m,m
18,3,go,z,Z,,,512.0,,,z,z
18,3,stop,,,,100.0,,0.0,Z,,z
18,3,go,z,Z,,,528.0,,,z,z
18,3,go,m,M,,,472.0,,,m,m
18,3,go,m,M,,,560.0,,,m,m
18,3,go,z,Z,,,376.0,,,z,z
18,3,stop,,,,50.0,,0.0,M,,m
18,3,go,m,M,,,631.0,,,m,m
18,3,go,z,Z,,,591.0,,,z,z
18,3,go,z,Z,,,519.0,,,z,z
18,3,go,z,Z,,,511.0,,,z,z
18,3,go,m,M,,,518.0,,,m,m
18,3,go,z,Z,,,445.0,,,z,z
18,3,go,m,M,,,469.0,,,m,m
18,3,go,z,Z,,,493.0,,,z,z
18,3,go,m,M,,,453.0,,,m,m
18,3,go,z,Z,,,412.0,,,z,z
18,3,go,z,Z,,,580.0,,,z,z
18,3,go,m,M,,,364.0,,,m,m
18,3,go,z,M,,,372.0,,,z,m
18,3,stop,,,,0.0,,0.0,M,,m
18,3,go,m,M,,,360.0,,,m,m
18,3,go,m,M,,,415.0,,,m,m
18,3,go,z,Z,,,407.0,,,z,z
18,3,go,m,M,,,383.0,,,m,m
18,3,stop,,,z,150.0,,567.0,Z,z,z
18,3,stop,,,,100.0,,0.0,M,,m
18,3,stop,,,m,100.0,,550.0,M,m,m
18,3,go,z,Z,,,446.0,,,z,z
18,3,go,z,Z,,,550.0,,,z,z
18,3,go,m,M,,,334.0,,,m,m
18,3,go,z,Z,,,438.0,,,z,z
18,3,stop,,,m,350.0,,365.0,M,m,m
18,3,go,m,M,,,661.0,,,m,m
18,3,go,z,Z,,,477.0,,,z,z
18,3,go,m,M,,,517.0,,,m,m
18,3,go,z,Z,,,477.0,,,z,z
18,3,stop,,,m,450.0,,419.0,M,m,m
18,3,go,m,M,,,603.0,,,m,m
18,3,go,z,Z,,,371.0,,,z,z
18,3,go,z,Z,,,491.0,,,z,z
18,3,stop,,,,150.0,,0.0,Z,,z
18,3,stop,,,m,400.0,,426.0,M,m,m
18,3,go,z,Z,,,470.0,,,z,z
18,3,go,m,M,,,382.0,,,m,m
18,3,go,z,Z,,,310.0,,,z,z
18,3,go,m,M,,,222.0,,,m,m
18,3,stop,,,z,250.0,,326.0,Z,z,z
18,3,go,z,Z,,,429.0,,,z,z
18,3,go,z,M,,,213.0,,,z,m
18,3,go,m,M,,,493.0,,,m,m
18,3,go,z,Z,,,405.0,,,z,z
18,3,go,z,Z,,,397.0,,,z,z
18,3,go,z,Z,,,516.0,,,z,z
18,3,stop,,,z,250.0,,396.0,Z,z,z
18,3,go,z,Z,,,404.0,,,z,z
18,3,go,m,M,,,492.0,,,m,m
18,3,go,z,Z,,,420.0,,,z,z
18,3,go,m,M,,,395.0,,,m,m
18,3,go,z,Z,,,371.0,,,z,z
18,3,go,z,M,,,363.0,,,z,m
18,3,go,m,M,,,467.0,,,m,m
18,3,stop,,,z,500.0,,346.0,Z,z,z
18,3,go,z,Z,,,449.0,,,z,z
18,3,go,m,M,,,377.0,,,m,m
18,3,go,z,Z,,,417.0,,,z,z
18,3,go,z,M,,,681.0,,,z,m
18,3,go,z,Z,,,625.0,,,z,z
18,3,stop,,,,100.0,,0.0,M,,m
18,3,go,z,Z,,,528.0,,,z,z
18,3,go,m,M,,,552.0,,,m,m
18,3,go,z,Z,,,464.0,,,z,z
18,3,go,z,Z,,,520.0,,,z,z
18,3,stop,,,,50.0,,0.0,M,,m
18,3,go,z,Z,,,391.0,,,z,z
18,3,go,m,M,,,399.0,,,m,m
18,3,stop,,,,0.0,,0.0,M,,m
18,3,go,z,Z,,,387.0,,,z,z
18,3,stop,,,,150.0,,0.0,Z,,z
18,3,go,z,Z,,,515.0,,,z,z
18,3,go,m,M,,,378.0,,,m,m
18,3,go,m,M,,,514.0,,,m,m
18,3,go,z,Z,,,506.0,,,z,z
18,3,go,z,Z,,,434.0,,,z,z
18,3,go,m,M,,,410.0,,,m,m
18,3,stop,,,m,450.0,,385.0,M,m,m
18,3,go,z,Z,,,345.0,,,z,z
18,3,go,m,M,,,417.0,,,m,m
18,3,stop,,,,50.0,,0.0,M,,m
18,3,go,z,Z,,,288.0,,,z,z
18,3,go,z,M,,,343.0,,,z,m
18,3,go,z,Z,,,399.0,,,z,z
18,3,go,z,Z,,,407.0,,,z,z
18,3,go,m,M,,,527.0,,,m,m
18,3,go,m,M,,,551.0,,,m,m
18,3,go,z,Z,,,382.0,,,z,z
18,3,go,m,M,,,390.0,,,m,m
18,3,go,m,M,,,350.0,,,m,m
18,3,stop,,,,0.0,,0.0,M,,m
18,5,go,z,Z,,,438.0,,,z,z
18,5,stop,,,z,100.0,,478.0,Z,z,z
18,5,go,z,Z,,,469.0,,,z,z
18,5,go,z,Z,,,333.0,,,z,z
18,5,go,z,Z,,,373.0,,,z,z
18,5,stop,,,m,200.0,,364.0,M,m,m
18,5,stop,,,,0.0,,0.0,M,,m
18,5,go,m,M,,,324.0,,,m,m
18,5,go,z,Z,,,348.0,,,z,z
18,5,go,z,M,,,340.0,,,z,m
18,5,go,m,M,,,412.0,,,m,m
18,5,stop,,,z,0.0,,500.0,Z,z,z
18,5,stop,,,,100.0,,0.0,Z,,z
18,5,go,m,M,,,391.0,,,m,m
18,5,go,m,M,,,383.0,,,m,m
18,5,stop,,,m,450.0,,423.0,M,m,m
18,5,go,z,Z,,,463.0,,,z,z
18,5,go,z,Z,,,375.0,,,z,z
18,5,go,z,Z,,,558.0,,,z,z
18,5,go,z,Z,,,406.0,,,z,z
18,5,stop,,,m,250.0,,414.0,M,m,m
18,5,go,m,M,,,614.0,,,m,m
18,5,go,m,M,,,462.0,,,m,m
18,5,stop,,,m,250.0,,309.0,M,m,m
18,5,go,z,Z,,,525.0,,,z,z
18,5,go,z,Z,,,453.0,,,z,z
18,5,go,m,M,,,429.0,,,m,m
18,5,stop,,,,50.0,,0.0,Z,,z
18,5,go,z,Z,,,507.0,,,z,z
18,5,go,z,Z,,,419.0,,,z,z
18,5,go,m,M,,,363.0,,,m,m
18,5,go,m,M,,,659.0,,,m,m
18,5,go,m,M,,,427.0,,,m,m
18,5,stop,,,z,450.0,,275.0,Z,z,z
18,5,go,m,M,,,378.0,,,m,m
18,5,go,z,Z,,,354.0,,,z,z
18,5,go,m,M,,,426.0,,,m,m
18,5,go,m,M,,,402.0,,,m,m
18,5,go,m,M,,,490.0,,,m,m
18,5,go,m,M,,,353.0,,,m,m
18,5,go,m,M,,,361.0,,,m,m
18,5,stop,,,m,450.0,,369.0,M,m,m
18,5,go,z,Z,,,409.0,,,z,z
18,5,go,z,Z,,,401.0,,,z,z
18,5,go,z,Z,,,392.0,,,z,z
18,5,go,m,M,,,384.0,,,m,m
18,5,stop,,,m,300.0,,488.0,M,m,m
18,5,go,z,Z,,,368.0,,,z,z
18,5,go,z,Z,,,296.0,,,z,z
18,5,stop,,,z,450.0,,431.0,Z,z,z
18,5,go,z,Z,,,455.0,,,z,z
18,5,go,m,M,,,367.0,,,m,m
18,5,go,m,M,,,439.0,,,m,m
18,5,go,m,M,,,334.0,,,m,m
